2025-07-02 13:05:35 : Battery: 61%, Charging: True
2025-07-02 13:06:05 : Battery: 62%, Charging: True
2025-07-02 13:06:35 : Battery: 63%, Charging: True
2025-07-02 13:07:05 : Battery: 63%, Charging: True
2025-07-02 13:07:35 : Battery: 64%, Charging: True
2025-07-02 13:08:05 : Battery: 64%, Charging: True
2025-07-02 13:08:35 : Battery: 65%, Charging: True
2025-07-02 13:09:05 : Battery: 66%, Charging: True
2025-07-02 13:09:35 : Battery: 66%, Charging: True
2025-07-02 13:10:05 : Battery: 67%, Charging: True
2025-07-02 13:10:35 : Battery: 67%, Charging: True
2025-07-02 13:11:05 : Battery: 68%, Charging: True
2025-07-02 13:11:35 : Battery: 68%, Charging: True
2025-07-02 13:12:05 : Battery: 69%, Charging: True
2025-07-02 13:12:35 : Battery: 70%, Charging: True
2025-07-02 13:13:05 : Battery: 70%, Charging: True
2025-07-02 13:13:35 : Battery: 71%, Charging: True
2025-07-02 13:14:05 : Battery: 71%, Charging: True
2025-07-02 13:14:35 : Battery: 72%, Charging: True
2025-07-02 13:15:05 : Battery: 72%, Charging: True
2025-07-02 13:15:35 : Battery: 73%, Charging: True
2025-07-02 13:16:05 : Battery: 73%, Charging: True
2025-07-02 13:16:35 : Battery: 74%, Charging: True
2025-07-02 13:17:05 : Battery: 74%, Charging: True
2025-07-02 13:17:35 : Battery: 74%, Charging: True
2025-07-02 13:18:05 : Battery: 75%, Charging: True
2025-07-02 13:18:35 : Battery: 75%, Charging: True
2025-07-02 13:19:05 : Battery: 76%, Charging: True
2025-07-02 13:19:35 : Battery: 76%, Charging: True
2025-07-02 13:20:05 : Battery: 77%, Charging: True
2025-07-02 13:20:35 : Battery: 77%, Charging: True
2025-07-02 13:21:05 : Battery: 78%, Charging: True
2025-07-02 13:21:36 : Battery: 78%, Charging: True
2025-07-02 13:22:05 : Battery: 78%, Charging: True
2025-07-02 13:22:35 : Battery: 79%, Charging: True
2025-07-02 13:23:06 : Battery: 79%, Charging: True
2025-07-02 13:23:35 : Battery: 79%, Charging: True
2025-07-02 13:24:05 : Battery: 80%, Charging: True
2025-07-02 13:24:35 : Battery: 80%, Charging: True
2025-07-02 13:25:05 : Battery: 81%, Charging: True
2025-07-02 13:25:35 : Battery: 81%, Charging: True
2025-07-02 13:26:05 : Battery: 81%, Charging: True
2025-07-02 13:26:35 : Battery: 82%, Charging: True
2025-07-02 13:27:05 : Battery: 82%, Charging: True
2025-07-02 13:27:35 : Battery: 82%, Charging: True
2025-07-02 13:28:05 : Battery: 83%, Charging: True
2025-07-02 13:28:35 : Battery: 83%, Charging: True
2025-07-02 13:29:05 : Battery: 83%, Charging: True
2025-07-02 13:29:35 : Battery: 84%, Charging: True
2025-07-02 13:30:05 : Battery: 84%, Charging: True
2025-07-02 13:30:35 : Battery: 84%, Charging: True
2025-07-02 13:31:05 : Battery: 84%, Charging: True
2025-07-02 13:31:35 : Battery: 85%, Charging: True
2025-07-02 13:32:05 : Battery: 85%, Charging: True
2025-07-02 13:32:35 : Battery: 85%, Charging: True
2025-07-02 13:33:05 : Battery: 86%, Charging: True
2025-07-02 13:33:35 : Battery: 86%, Charging: True
2025-07-02 13:34:05 : Battery: 86%, Charging: True
2025-07-02 13:34:35 : Battery: 86%, Charging: True
2025-07-02 13:35:05 : Battery: 87%, Charging: True
2025-07-02 13:35:35 : Battery: 87%, Charging: True
2025-07-02 13:36:05 : Battery: 87%, Charging: True
2025-07-02 13:36:35 : Battery: 87%, Charging: True
2025-07-02 13:37:06 : Battery: 88%, Charging: True
2025-07-02 13:37:35 : Battery: 88%, Charging: True
2025-07-02 13:38:05 : Battery: 88%, Charging: True
2025-07-02 13:38:35 : Battery: 88%, Charging: True
2025-07-02 13:39:05 : Battery: 89%, Charging: True
2025-07-02 13:39:35 : Battery: 89%, Charging: True
2025-07-02 13:40:05 : Battery: 89%, Charging: True
2025-07-02 13:40:35 : Battery: 89%, Charging: True
2025-07-02 13:41:05 : Battery: 89%, Charging: True
2025-07-02 13:41:35 : Battery: 90%, Charging: True
2025-07-02 13:42:05 : Battery: 90%, Charging: True
2025-07-02 13:42:35 : Battery: 90%, Charging: True
2025-07-02 13:43:05 : Battery: 90%, Charging: True
2025-07-02 13:43:35 : Battery: 91%, Charging: True
2025-07-02 13:44:06 : Battery: 91%, Charging: True
2025-07-02 13:44:35 : Battery: 91%, Charging: True
2025-07-02 13:45:05 : Battery: 91%, Charging: True
2025-07-02 13:45:35 : Battery: 91%, Charging: True
2025-07-02 13:46:05 : Battery: 91%, Charging: True
2025-07-02 13:46:35 : Battery: 92%, Charging: True
2025-07-02 13:47:05 : Battery: 92%, Charging: True
2025-07-02 13:47:35 : Battery: 92%, Charging: True
2025-07-02 13:48:05 : Battery: 92%, Charging: True
2025-07-02 13:48:35 : Battery: 92%, Charging: True
2025-07-02 13:49:05 : Battery: 93%, Charging: True
2025-07-02 13:49:35 : Battery: 93%, Charging: True
2025-07-02 13:50:05 : Battery: 93%, Charging: True
2025-07-02 13:50:35 : Battery: 93%, Charging: True
2025-07-02 13:51:05 : Battery: 93%, Charging: True
2025-07-02 13:51:35 : Battery: 93%, Charging: True
2025-07-02 13:52:06 : Battery: 93%, Charging: True
2025-07-02 13:52:36 : Battery: 94%, Charging: True
2025-07-02 13:53:05 : Battery: 94%, Charging: True
2025-07-02 13:53:35 : Battery: 94%, Charging: True
2025-07-02 13:54:06 : Battery: 94%, Charging: True
2025-07-02 13:54:36 : Battery: 94%, Charging: True
2025-07-02 13:55:06 : Battery: 94%, Charging: True
2025-07-02 13:55:36 : Battery: 95%, Charging: True
2025-07-02 13:55:36 : ALERT: Battery at 95%. Please unplug your charger for battery health.
2025-07-02 13:56:06 : Battery: 94%, Charging: False
2025-07-02 13:56:36 : Battery: 94%, Charging: False
2025-07-02 13:57:06 : Battery: 93%, Charging: False
2025-07-02 13:57:36 : Battery: 93%, Charging: False
2025-07-02 13:58:06 : Battery: 92%, Charging: False
2025-07-02 13:58:36 : Battery: 91%, Charging: False
2025-07-02 13:59:06 : Battery: 91%, Charging: False
2025-07-02 13:59:36 : Battery: 90%, Charging: False
2025-07-02 14:00:06 : Battery: 90%, Charging: False
2025-07-02 14:00:36 : Battery: 90%, Charging: False
2025-07-02 14:01:06 : Battery: 89%, Charging: False
2025-07-02 14:01:36 : Battery: 89%, Charging: False
2025-07-02 14:02:06 : Battery: 88%, Charging: False
2025-07-02 14:02:36 : Battery: 88%, Charging: False
2025-07-02 14:03:06 : Battery: 87%, Charging: False
2025-07-02 14:03:36 : Battery: 86%, Charging: False
2025-07-02 14:04:06 : Battery: 86%, Charging: False
2025-07-02 14:04:36 : Battery: 85%, Charging: False
2025-07-02 14:05:06 : Battery: 84%, Charging: False
2025-07-02 14:05:36 : Battery: 84%, Charging: False
2025-07-02 14:06:06 : Battery: 83%, Charging: False
2025-07-02 14:06:36 : Battery: 83%, Charging: False
2025-07-02 14:07:06 : Battery: 82%, Charging: False
2025-07-02 14:07:36 : Battery: 81%, Charging: False
2025-07-02 14:08:06 : Battery: 81%, Charging: False
2025-07-02 14:08:36 : Battery: 80%, Charging: False
2025-07-02 14:09:06 : Battery: 79%, Charging: False
2025-07-02 14:09:36 : Battery: 79%, Charging: False
2025-07-02 14:10:06 : Battery: 78%, Charging: False
2025-07-02 14:10:36 : Battery: 77%, Charging: False
2025-07-02 14:11:06 : Battery: 76%, Charging: False
2025-07-02 14:11:36 : Battery: 76%, Charging: False
2025-07-02 14:12:06 : Battery: 75%, Charging: False
2025-07-02 14:12:36 : Battery: 74%, Charging: False
2025-07-02 14:13:06 : Battery: 74%, Charging: False
2025-07-02 14:13:36 : Battery: 73%, Charging: False
2025-07-02 14:14:06 : Battery: 72%, Charging: False
2025-07-02 14:14:36 : Battery: 72%, Charging: False
2025-07-02 14:15:06 : Battery: 71%, Charging: False
2025-07-02 14:15:36 : Battery: 70%, Charging: False
2025-07-02 14:16:06 : Battery: 69%, Charging: False
2025-07-02 14:16:36 : Battery: 69%, Charging: False
2025-07-02 14:17:06 : Battery: 68%, Charging: False
2025-07-02 14:17:38 : Battery: 67%, Charging: False
2025-07-02 22:09:19 : Battery monitor started
2025-07-02 22:09:21 : Battery: 64%, Charging: True
2025-07-02 22:09:50 : Battery: 64%, Charging: True
2025-07-02 22:10:20 : Battery: 65%, Charging: True
2025-07-02 22:10:50 : Battery: 65%, Charging: True
2025-07-02 22:11:20 : Battery: 66%, Charging: True
2025-07-02 22:11:50 : Battery: 66%, Charging: True
2025-07-02 22:12:20 : Battery: 67%, Charging: True
2025-07-02 22:12:50 : Battery: 67%, Charging: True
2025-07-02 22:13:20 : Battery: 68%, Charging: True
2025-07-02 22:13:50 : Battery: 68%, Charging: True
2025-07-02 22:14:20 : Battery: 69%, Charging: True
2025-07-02 22:14:50 : Battery: 69%, Charging: True
2025-07-02 22:15:20 : Battery: 70%, Charging: True
2025-07-02 22:15:50 : Battery: 70%, Charging: True
2025-07-02 22:16:20 : Battery: 71%, Charging: True
2025-07-02 22:16:50 : Battery: 71%, Charging: True
2025-07-02 22:17:20 : Battery: 72%, Charging: True
2025-07-02 22:17:50 : Battery: 72%, Charging: True
2025-07-02 22:18:20 : Battery: 73%, Charging: True
2025-07-02 22:18:50 : Battery: 73%, Charging: True
2025-07-02 22:19:20 : Battery: 73%, Charging: True
2025-07-02 22:19:50 : Battery: 74%, Charging: True
2025-07-02 22:20:20 : Battery: 74%, Charging: True
2025-07-02 22:20:50 : Battery: 75%, Charging: True
2025-07-02 22:21:20 : Battery: 75%, Charging: True
2025-07-02 22:21:50 : Battery: 76%, Charging: True
2025-07-02 22:22:20 : Battery: 76%, Charging: True
2025-07-02 22:22:50 : Battery: 76%, Charging: True
2025-07-02 22:23:20 : Battery: 77%, Charging: True
2025-07-02 22:23:50 : Battery: 77%, Charging: True
2025-07-02 22:24:20 : Battery: 78%, Charging: True
2025-07-02 22:24:50 : Battery: 78%, Charging: True
2025-07-02 22:25:20 : Battery: 78%, Charging: True
2025-07-02 22:25:50 : Battery: 79%, Charging: True
2025-07-02 22:26:20 : Battery: 79%, Charging: True
2025-07-02 22:26:50 : Battery: 79%, Charging: True
2025-07-02 22:27:20 : Battery: 80%, Charging: True
2025-07-02 22:27:50 : Battery: 80%, Charging: True
2025-07-02 22:28:20 : Battery: 80%, Charging: True
2025-07-02 22:28:50 : Battery: 81%, Charging: True
2025-07-02 22:29:20 : Battery: 81%, Charging: True
2025-07-02 22:29:50 : Battery: 81%, Charging: True
2025-07-02 22:30:20 : Battery: 82%, Charging: True
2025-07-02 22:30:50 : Battery: 82%, Charging: True
2025-07-02 22:31:20 : Battery: 82%, Charging: True
2025-07-02 22:31:50 : Battery: 83%, Charging: True
2025-07-02 22:32:20 : Battery: 83%, Charging: True
2025-07-02 22:32:50 : Battery: 83%, Charging: True
2025-07-02 22:33:20 : Battery: 84%, Charging: True
2025-07-02 22:33:50 : Battery: 84%, Charging: True
2025-07-02 22:34:20 : Battery: 84%, Charging: True
2025-07-02 22:34:50 : Battery: 84%, Charging: True
2025-07-02 22:35:20 : Battery: 85%, Charging: True
2025-07-02 22:35:50 : Battery: 85%, Charging: True
2025-07-02 22:36:20 : Battery: 85%, Charging: True
2025-07-02 22:36:50 : Battery: 85%, Charging: True
2025-07-02 22:37:20 : Battery: 86%, Charging: True
2025-07-02 22:37:50 : Battery: 86%, Charging: True
2025-07-02 22:38:20 : Battery: 86%, Charging: True
2025-07-02 22:38:50 : Battery: 86%, Charging: True
2025-07-02 22:39:20 : Battery: 87%, Charging: True
2025-07-02 22:39:50 : Battery: 87%, Charging: True
2025-07-02 22:40:20 : Battery: 87%, Charging: True
2025-07-02 22:40:50 : Battery: 87%, Charging: True
2025-07-02 22:41:20 : Battery: 87%, Charging: True
2025-07-02 22:41:50 : Battery: 88%, Charging: True
2025-07-02 22:42:20 : Battery: 88%, Charging: True
2025-07-02 22:42:50 : Battery: 88%, Charging: True
2025-07-02 22:43:20 : Battery: 88%, Charging: True
2025-07-02 22:43:50 : Battery: 89%, Charging: True
2025-07-02 22:44:20 : Battery: 89%, Charging: True
2025-07-02 22:44:50 : Battery: 89%, Charging: True
2025-07-02 22:45:20 : Battery: 89%, Charging: True
2025-07-02 22:45:50 : Battery: 89%, Charging: True
2025-07-02 22:46:20 : Battery: 90%, Charging: True
2025-07-02 22:46:50 : Battery: 90%, Charging: True
2025-07-02 22:47:20 : Battery: 90%, Charging: True
2025-07-02 22:47:50 : Battery: 90%, Charging: True
2025-07-02 22:48:20 : Battery: 90%, Charging: True
2025-07-02 22:48:50 : Battery: 90%, Charging: True
2025-07-02 22:49:20 : Battery: 91%, Charging: True
2025-07-02 22:49:50 : Battery: 91%, Charging: True
2025-07-02 22:50:20 : Battery: 91%, Charging: True
2025-07-02 22:50:50 : Battery: 91%, Charging: True
2025-07-02 22:51:20 : Battery: 91%, Charging: True
2025-07-02 22:51:50 : Battery: 91%, Charging: True
2025-07-02 22:52:20 : Battery: 92%, Charging: True
2025-07-02 22:52:50 : Battery: 92%, Charging: True
2025-07-02 22:53:20 : Battery: 92%, Charging: True
2025-07-02 22:53:50 : Battery: 92%, Charging: True
2025-07-02 22:54:20 : Battery: 92%, Charging: True
2025-07-02 22:54:50 : Battery: 92%, Charging: True
2025-07-02 22:55:20 : Battery: 92%, Charging: True
2025-07-02 22:55:50 : Battery: 93%, Charging: True
2025-07-02 22:56:20 : Battery: 93%, Charging: True
2025-07-02 22:56:50 : Battery: 93%, Charging: True
2025-07-02 22:57:20 : Battery: 93%, Charging: True
2025-07-02 22:57:50 : Battery: 93%, Charging: True
2025-07-02 22:58:20 : Battery: 93%, Charging: True
2025-07-02 22:58:50 : Battery: 94%, Charging: True
2025-07-02 22:59:20 : Battery: 94%, Charging: True
2025-07-02 22:59:50 : Battery: 94%, Charging: True
2025-07-02 23:00:20 : Battery: 94%, Charging: True
2025-07-02 23:00:50 : Battery: 94%, Charging: True
2025-07-02 23:01:20 : Battery: 94%, Charging: True
2025-07-02 23:01:50 : Battery: 94%, Charging: True
2025-07-02 23:02:20 : Battery: 94%, Charging: True
2025-07-02 23:02:50 : Battery: 95%, Charging: True
2025-07-02 23:02:51 : ALERT: Battery at 95%. Please unplug your charger for battery health.
2025-07-02 23:03:20 : Battery: 95%, Charging: True
2025-07-02 23:03:50 : Battery: 95%, Charging: True
2025-07-02 23:04:20 : Battery: 95%, Charging: True
2025-07-02 23:04:51 : Battery: 95%, Charging: True
2025-07-02 23:05:21 : Battery: 95%, Charging: True
2025-07-02 23:05:51 : Battery: 95%, Charging: True
2025-07-02 23:06:21 : Battery: 95%, Charging: True
2025-07-02 23:06:51 : Battery: 96%, Charging: True
2025-07-02 23:07:21 : Battery: 95%, Charging: False
2025-07-02 23:07:51 : Battery: 95%, Charging: False
2025-07-02 23:08:21 : Battery: 94%, Charging: False
2025-07-02 23:08:51 : Battery: 94%, Charging: False
2025-07-02 23:09:21 : Battery: 93%, Charging: False
2025-07-02 23:09:51 : Battery: 93%, Charging: False
2025-07-02 23:10:21 : Battery: 92%, Charging: False
2025-07-02 23:10:51 : Battery: 91%, Charging: False
2025-07-02 23:11:21 : Battery: 91%, Charging: False
2025-07-02 23:11:51 : Battery: 90%, Charging: False
2025-07-02 23:12:21 : Battery: 90%, Charging: False
2025-07-02 23:12:51 : Battery: 89%, Charging: False
2025-07-02 23:13:21 : Battery: 88%, Charging: False
2025-07-02 23:13:51 : Battery: 88%, Charging: False
2025-07-02 23:14:21 : Battery: 87%, Charging: False
2025-07-02 23:14:51 : Battery: 86%, Charging: False
2025-07-02 23:15:21 : Battery: 85%, Charging: False
2025-07-02 23:15:51 : Battery: 85%, Charging: False
2025-07-02 23:16:21 : Battery: 84%, Charging: False
2025-07-02 23:16:51 : Battery: 84%, Charging: False
2025-07-02 23:17:21 : Battery: 83%, Charging: False
2025-07-02 23:17:51 : Battery: 82%, Charging: False
2025-07-02 23:18:21 : Battery: 82%, Charging: False
2025-07-02 23:18:51 : Battery: 81%, Charging: False
2025-07-02 23:19:21 : Battery: 80%, Charging: False
2025-07-02 23:19:51 : Battery: 80%, Charging: False
2025-07-02 23:20:21 : Battery: 79%, Charging: False
2025-07-02 23:20:51 : Battery: 79%, Charging: False
2025-07-02 23:21:21 : Battery: 78%, Charging: False
2025-07-02 23:21:51 : Battery: 77%, Charging: False
2025-07-02 23:22:21 : Battery: 77%, Charging: False
2025-07-02 23:22:51 : Battery: 76%, Charging: False
2025-07-02 23:23:21 : Battery: 75%, Charging: False
2025-07-02 23:23:51 : Battery: 75%, Charging: False
2025-07-02 23:24:21 : Battery: 74%, Charging: False
2025-07-02 23:24:51 : Battery: 73%, Charging: False
2025-07-02 23:25:21 : Battery: 73%, Charging: False
2025-07-02 23:25:51 : Battery: 72%, Charging: False
2025-07-02 23:26:21 : Battery: 71%, Charging: False
2025-07-02 23:26:51 : Battery: 71%, Charging: False
2025-07-02 23:27:21 : Battery: 70%, Charging: False
2025-07-02 23:27:51 : Battery: 69%, Charging: False
2025-07-02 23:28:21 : Battery: 68%, Charging: False
2025-07-02 23:28:51 : Battery: 68%, Charging: False
2025-07-02 23:29:21 : Battery: 67%, Charging: False
2025-07-02 23:29:51 : Battery: 66%, Charging: False
2025-07-02 23:30:21 : Battery: 66%, Charging: False
2025-07-02 23:30:51 : Battery: 65%, Charging: False
2025-07-02 23:31:21 : Battery: 64%, Charging: False
2025-07-02 23:31:51 : Battery: 64%, Charging: False
2025-07-02 23:32:21 : Battery: 63%, Charging: False
2025-07-02 23:32:51 : Battery: 62%, Charging: False
2025-07-02 23:33:21 : Battery: 61%, Charging: False
2025-07-02 23:33:51 : Battery: 61%, Charging: False
2025-07-02 23:34:21 : Battery: 60%, Charging: False
2025-07-02 23:34:51 : Battery: 59%, Charging: False
2025-07-02 23:35:21 : Battery: 58%, Charging: False
2025-07-02 23:35:51 : Battery: 57%, Charging: False
2025-07-02 23:36:21 : Battery: 57%, Charging: False
2025-07-02 23:36:51 : Battery: 56%, Charging: False
2025-07-02 23:37:21 : Battery: 55%, Charging: False
2025-07-02 23:37:51 : Battery: 55%, Charging: False
2025-07-02 23:38:21 : Battery: 54%, Charging: False
2025-07-02 23:38:51 : Battery: 53%, Charging: False
2025-07-02 23:39:21 : Battery: 53%, Charging: False
2025-07-02 23:39:51 : Battery: 52%, Charging: False
2025-07-02 23:40:21 : Battery: 52%, Charging: False
2025-07-02 23:40:51 : Battery: 51%, Charging: False
2025-07-02 23:41:21 : Battery: 50%, Charging: False
2025-07-02 23:41:51 : Battery: 50%, Charging: False
2025-07-02 23:42:21 : Battery: 49%, Charging: False
2025-07-02 23:42:51 : Battery: 48%, Charging: False
2025-07-02 23:43:21 : Battery: 48%, Charging: False
2025-07-02 23:43:51 : Battery: 47%, Charging: False
2025-07-02 23:44:21 : Battery: 47%, Charging: False
2025-07-02 23:44:51 : Battery: 46%, Charging: False
2025-07-02 23:45:21 : Battery: 45%, Charging: False
2025-07-02 23:45:51 : Battery: 45%, Charging: False
2025-07-02 23:46:21 : Battery: 44%, Charging: False
2025-07-02 23:46:51 : Battery: 44%, Charging: False
2025-07-02 23:47:21 : Battery: 43%, Charging: False
2025-07-02 23:47:51 : Battery: 42%, Charging: False
2025-07-02 23:48:21 : Battery: 42%, Charging: False
2025-07-02 23:48:51 : Battery: 41%, Charging: False
2025-07-02 23:49:21 : Battery: 40%, Charging: False
2025-07-02 23:49:51 : Battery: 40%, Charging: False
2025-07-02 23:50:21 : Battery: 39%, Charging: False
2025-07-02 23:50:51 : Battery: 38%, Charging: False
2025-07-02 23:51:21 : Battery: 38%, Charging: False
2025-07-02 23:51:51 : Battery: 37%, Charging: False
2025-07-02 23:52:21 : Battery: 37%, Charging: False
2025-07-02 23:52:51 : Battery: 36%, Charging: False
2025-07-02 23:53:21 : Battery: 35%, Charging: False
2025-07-02 23:53:51 : Battery: 35%, Charging: False
2025-07-02 23:54:21 : Battery: 34%, Charging: False
2025-07-02 23:54:51 : Battery: 33%, Charging: False
2025-07-02 23:55:21 : Battery: 33%, Charging: False
2025-07-02 23:55:51 : Battery: 32%, Charging: False
2025-07-02 23:56:21 : Battery: 31%, Charging: False
2025-07-02 23:56:51 : Battery: 31%, Charging: False
2025-07-02 23:57:21 : Battery: 30%, Charging: False
2025-07-02 23:57:22 : ALERT: Battery at 30%. Please plug in your charger!
2025-07-02 23:57:51 : Battery: 31%, Charging: True
2025-07-02 23:58:21 : Battery: 32%, Charging: True
2025-07-02 23:58:51 : Battery: 33%, Charging: True
2025-07-02 23:59:21 : Battery: 34%, Charging: True
2025-07-02 23:59:51 : Battery: 35%, Charging: True
2025-07-03 00:00:21 : Battery: 36%, Charging: True
2025-07-03 00:00:51 : Battery: 37%, Charging: True
2025-07-03 00:01:21 : Battery: 38%, Charging: True
2025-07-03 00:01:51 : Battery: 39%, Charging: True
2025-07-03 00:02:21 : Battery: 40%, Charging: True
2025-07-03 00:02:51 : Battery: 41%, Charging: True
2025-07-03 00:03:21 : Battery: 42%, Charging: True
2025-07-03 00:03:51 : Battery: 42%, Charging: True
2025-07-03 00:04:21 : Battery: 43%, Charging: True
2025-07-03 00:04:51 : Battery: 44%, Charging: True
2025-07-03 00:05:21 : Battery: 45%, Charging: True
2025-07-03 00:05:51 : Battery: 46%, Charging: True
2025-07-03 00:06:21 : Battery: 47%, Charging: True
2025-07-03 00:06:51 : Battery: 48%, Charging: True
2025-07-03 00:07:21 : Battery: 48%, Charging: True
2025-07-03 00:07:51 : Battery: 49%, Charging: True
2025-07-03 00:08:21 : Battery: 50%, Charging: True
2025-07-03 00:08:51 : Battery: 51%, Charging: True
2025-07-03 00:09:21 : Battery: 52%, Charging: True
2025-07-03 00:09:52 : Battery: 52%, Charging: True
2025-07-03 00:10:22 : Battery: 53%, Charging: True
2025-07-03 00:10:52 : Battery: 54%, Charging: True
2025-07-03 00:11:22 : Battery: 55%, Charging: True
2025-07-03 00:11:52 : Battery: 55%, Charging: True
2025-07-03 00:12:22 : Battery: 56%, Charging: True
2025-07-03 00:12:52 : Battery: 57%, Charging: True
2025-07-03 00:13:22 : Battery: 57%, Charging: True
2025-07-03 00:13:52 : Battery: 58%, Charging: True
2025-07-03 00:14:22 : Battery: 59%, Charging: True
2025-07-03 00:14:52 : Battery: 59%, Charging: True
2025-07-03 00:15:22 : Battery: 60%, Charging: True
2025-07-03 00:15:52 : Battery: 61%, Charging: True
2025-07-03 00:16:22 : Battery: 61%, Charging: True
2025-07-03 00:16:52 : Battery: 62%, Charging: True
2025-07-03 00:17:22 : Battery: 63%, Charging: True
2025-07-03 00:17:52 : Battery: 63%, Charging: True
2025-07-03 00:18:22 : Battery: 64%, Charging: True
2025-07-03 00:18:52 : Battery: 64%, Charging: True
2025-07-03 00:19:22 : Battery: 65%, Charging: True
2025-07-03 00:19:52 : Battery: 66%, Charging: True
2025-07-03 00:20:22 : Battery: 66%, Charging: True
2025-07-03 00:20:52 : Battery: 67%, Charging: True
2025-07-03 00:21:22 : Battery: 67%, Charging: True
2025-07-03 00:21:52 : Battery: 68%, Charging: True
2025-07-03 00:22:22 : Battery: 68%, Charging: True
2025-07-03 00:22:52 : Battery: 69%, Charging: True
2025-07-03 00:23:22 : Battery: 69%, Charging: True
2025-07-03 00:23:52 : Battery: 70%, Charging: True
2025-07-03 00:24:22 : Battery: 70%, Charging: True
2025-07-03 00:24:52 : Battery: 71%, Charging: True
2025-07-03 00:25:22 : Battery: 71%, Charging: True
2025-07-03 00:25:52 : Battery: 72%, Charging: True
2025-07-03 00:26:22 : Battery: 72%, Charging: True
2025-07-03 00:26:52 : Battery: 73%, Charging: True
2025-07-03 00:27:22 : Battery: 73%, Charging: True
2025-07-03 00:27:52 : Battery: 73%, Charging: True
2025-07-03 00:28:22 : Battery: 74%, Charging: True
2025-07-03 00:28:52 : Battery: 74%, Charging: True
2025-07-03 00:29:22 : Battery: 75%, Charging: True
2025-07-03 00:29:52 : Battery: 75%, Charging: True
2025-07-03 00:30:22 : Battery: 76%, Charging: True
2025-07-03 00:30:52 : Battery: 76%, Charging: True
2025-07-03 00:31:22 : Battery: 76%, Charging: True
2025-07-03 00:31:52 : Battery: 77%, Charging: True
2025-07-03 00:32:22 : Battery: 77%, Charging: True
2025-07-03 00:32:52 : Battery: 78%, Charging: True
2025-07-03 00:33:22 : Battery: 78%, Charging: True
2025-07-03 00:33:52 : Battery: 78%, Charging: True
2025-07-03 00:34:22 : Battery: 79%, Charging: True
2025-07-03 00:34:52 : Battery: 79%, Charging: True
2025-07-03 00:35:22 : Battery: 79%, Charging: True
2025-07-03 00:35:52 : Battery: 80%, Charging: True
2025-07-03 00:36:22 : Battery: 80%, Charging: True
2025-07-03 00:36:52 : Battery: 80%, Charging: True
2025-07-03 00:37:22 : Battery: 81%, Charging: True
2025-07-03 00:37:52 : Battery: 81%, Charging: True
2025-07-03 00:38:22 : Battery: 81%, Charging: True
2025-07-03 00:38:52 : Battery: 82%, Charging: True
2025-07-03 00:39:22 : Battery: 82%, Charging: True
2025-07-03 00:39:52 : Battery: 82%, Charging: True
2025-07-03 00:40:22 : Battery: 83%, Charging: True
2025-07-03 00:40:52 : Battery: 83%, Charging: True
2025-07-03 00:41:22 : Battery: 83%, Charging: True
2025-07-03 00:41:52 : Battery: 83%, Charging: True
2025-07-03 00:42:22 : Battery: 84%, Charging: True
2025-07-03 00:42:52 : Battery: 84%, Charging: True
2025-07-03 00:43:22 : Battery: 84%, Charging: True
2025-07-03 00:43:52 : Battery: 84%, Charging: True
2025-07-03 00:44:22 : Battery: 85%, Charging: True
2025-07-03 00:44:52 : Battery: 85%, Charging: True
2025-07-03 00:45:22 : Battery: 85%, Charging: True
2025-07-03 00:45:52 : Battery: 85%, Charging: True
2025-07-03 00:46:22 : Battery: 86%, Charging: True
2025-07-03 00:46:52 : Battery: 86%, Charging: True
2025-07-03 00:47:22 : Battery: 86%, Charging: True
2025-07-03 00:47:52 : Battery: 86%, Charging: True
2025-07-03 00:48:22 : Battery: 87%, Charging: True
2025-07-03 00:48:52 : Battery: 87%, Charging: True
2025-07-03 00:49:22 : Battery: 87%, Charging: True
2025-07-03 00:49:52 : Battery: 87%, Charging: True
2025-07-03 00:50:22 : Battery: 88%, Charging: True
2025-07-03 00:50:52 : Battery: 88%, Charging: True
2025-07-03 00:51:22 : Battery: 88%, Charging: True
2025-07-03 00:51:52 : Battery: 88%, Charging: True
2025-07-03 00:52:22 : Battery: 88%, Charging: True
2025-07-03 00:52:52 : Battery: 89%, Charging: True
2025-07-03 00:53:22 : Battery: 89%, Charging: True
2025-07-03 00:53:52 : Battery: 89%, Charging: True
2025-07-03 00:54:22 : Battery: 89%, Charging: True
2025-07-03 00:54:52 : Battery: 89%, Charging: True
2025-07-03 00:55:22 : Battery: 90%, Charging: True
2025-07-03 00:55:52 : Battery: 90%, Charging: True
2025-07-03 00:56:22 : Battery: 90%, Charging: True
2025-07-03 00:56:52 : Battery: 90%, Charging: True
2025-07-03 00:57:22 : Battery: 90%, Charging: True
2025-07-03 00:57:52 : Battery: 90%, Charging: True
2025-07-03 00:58:22 : Battery: 91%, Charging: True
2025-07-03 00:58:52 : Battery: 91%, Charging: True
2025-07-03 00:59:22 : Battery: 91%, Charging: True
2025-07-03 00:59:52 : Battery: 91%, Charging: True
2025-07-03 01:00:22 : Battery: 91%, Charging: True
2025-07-03 01:00:52 : Battery: 91%, Charging: True
2025-07-03 01:01:22 : Battery: 92%, Charging: True
2025-07-03 01:01:52 : Battery: 92%, Charging: True
2025-07-03 01:02:22 : Battery: 92%, Charging: True
2025-07-03 01:02:52 : Battery: 92%, Charging: True
2025-07-03 01:03:22 : Battery: 92%, Charging: True
